Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\6th Gear Cruise.csv
Number of frames 1304
Length: 0:01:03.250s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
318,15546,0,2952,68.3510,6,-0.7,-12.4,-29.9,-29.9,20,17,2.34,0,28.17,286,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,4.65,0.00,11,0.00,0.00,0,35,29,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.50,0.00,14.50,0.00,10.00,14.62,0.00,-7,-2,0,0,-10,2,0,0,0,38,0,0,0,0,0,96,19,7,6,1,0,0,0,0,14.20,32.0,67.1020,66.8100,67.1145,66.8846,0,0.00,0,0,0.00,.0000,0.00,0.0,37.6,1.426,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
319,15593,0,2957,68.3510,6,-0.7,-11.8,-29.9,-29.9,20,17,2.40,0,30.10,305,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.40,0.00,13,0.00,0.00,0,33,29,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.66,0.00,-7,-2,0,0,-10,2,0,0,0,27,0,0,0,0,0,96,18,7,6,1,0,0,0,0,14.20,32.0,67.3692,67.1580,66.6298,66.8970,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
320,15640,0,2957,68.3510,6,-0.7,-11.4,-29.9,-29.9,20,17,2.40,0,30.10,305,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.50,0.00,13,0.00,0.00,0,33,29,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.97,0.00,14.97,0.00,10.00,14.58,0.00,-7,-2,0,0,-10,2,0,0,0,37,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.3506,67.1580,66.7230,66.8846,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
321,15703,0,2958,68.3510,6,-0.7,-11.3,-29.9,-29.9,20,17,2.42,0,30.70,311,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.73,0.00,14,0.00,0.00,0,32,29,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.30,0.00,-7,-2,0,0,-9,2,0,0,0,12,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.3009,66.9964,67.1642,66.9467,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
322,15750,0,2950,68.3510,6,-0.7,-11.2,-29.9,-29.9,20,17,2.40,0,30.10,306,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.60,0.00,13,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.38,0.00,14.38,0.00,10.00,14.29,0.00,-7,-2,0,0,-9,2,0,0,0,36,0,0,0,0,0,96,16,7,6,1,0,0,0,0,14.20,32.0,67.2760,66.9591,67.3257,67.0958,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
323,15796,0,2960,68.3510,6,-0.7,-11.2,-29.9,-29.9,20,17,2.38,0,29.70,301,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.30,0.00,13,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.09,0.00,14.09,0.00,10.00,14.84,0.00,-7,-2,0,0,-10,2,0,0,0,38,0,0,0,0,0,96,16,7,6,1,0,0,0,0,14.20,32.0,67.4500,67.3506,66.8846,67.0337,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
324,15843,0,2964,68.3510,6,-0.6,-11.3,-29.9,-29.9,20,17,2.40,0,30.50,308,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.31,0.00,13,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.11,0.00,14.11,0.00,10.00,14.91,0.00,-7,-2,0,0,-10,2,0,0,0,14,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.30,32.0,67.5121,67.3879,66.7603,66.9902,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
325,15890,0,2964,68.3510,6,-0.6,-11.3,-29.9,-29.9,20,17,2.40,0,29.90,302,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.26,0.00,12,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.45,0.00,14.45,0.00,10.00,14.91,0.00,-8,-2,0,0,-10,2,0,0,0,17,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.30,32.0,67.5370,67.2263,67.1580,67.0772,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
326,15937,0,2959,68.3510,6,-0.6,-11.3,-29.9,-29.9,20,17,2.40,0,29.90,303,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.42,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.63,0.00,-7,-2,0,0,-10,2,0,0,0,25,0,0,0,0,0,96,16,7,6,1,0,0,0,0,14.20,32.0,67.5805,67.2512,67.3257,67.0958,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
327,16000,0,2963,68.3510,6,-0.7,-11.4,-29.9,-29.9,20,17,2.38,0,29.70,300,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.32,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.57,0.00,-7,-2,0,0,-10,2,0,0,0,22,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.5556,67.2512,67.3941,67.1828,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
328,16062,0,2964,68.3510,6,-0.7,-11.3,-29.9,-29.9,20,17,2.40,0,30.30,306,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.42,0.00,13,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.57,0.00,-7,-2,0,0,-10,2,0,0,0,32,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.4873,67.4314,67.0523,67.2015,0,0.00,0,0,0.00,.0000,0.00,0.0,36.1,1.427,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
329,16109,0,2971,68.9724,6,-0.6,-11.3,-29.9,-29.9,20,17,2.40,0,30.50,307,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.45,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.61,0.00,-7,-2,0,0,-10,2,0,0,0,18,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.5370,67.4935,67.1145,67.2450,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
330,16156,0,2966,68.3510,6,-0.6,-11.3,-29.9,-29.9,20,17,2.42,0,30.70,310,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.38,0.00,13,0.00,0.00,0,32,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.50,0.00,14.50,0.00,10.00,14.67,0.00,-8,-2,0,0,-10,2,0,0,0,49,0,0,0,0,0,96,16,7,6,1,0,0,0,0,14.20,32.0,67.6799,67.3692,67.1145,67.2015,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
331,16203,0,2971,68.3510,6,-0.7,-11.3,-29.9,-29.9,20,17,2.40,0,30.50,307,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.41,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.55,0.00,-8,-2,0,0,-10,2,0,0,0,15,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.5556,67.2760,67.6488,67.3257,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
332,16250,0,2970,68.9724,6,-0.7,-11.4,-29.9,-29.9,19,17,2.42,0,31.15,314,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,5.51,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.52,0.00,-7,-2,0,0,-10,2,0,0,0,23,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.5619,67.3506,67.4624,67.3257,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
333,16296,0,2978,68.9724,6,-0.6,-11.5,-29.9,-29.9,19,17,2.38,0,29.30,295,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.19,0.00,12,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.50,0.00,14.50,0.00,10.00,14.58,0.00,-7,-2,0,0,-10,2,0,0,0,26,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.8477,67.6364,67.1642,67.2885,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
334,16343,0,2979,68.9724,6,-0.6,-11.6,-29.9,-29.9,19,17,2.38,0,29.11,293,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.18,0.00,12,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.38,0.00,14.38,0.00,10.00,14.64,0.00,-7,-2,0,0,-10,2,0,0,0,28,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.7731,67.4935,67.5867,67.3941,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
335,16375,0,2975,68.9724,6,-0.6,-11.6,-29.9,-29.9,19,17,2.38,0,29.70,299,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.22,0.00,12,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.43,0.00,14.43,0.00,10.00,14.74,0.00,-8,-2,0,0,-10,2,0,0,0,33,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.6799,67.6054,67.5121,67.4997,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
336,16421,0,2980,68.9724,6,-0.7,-11.7,-29.9,-29.9,19,17,2.40,0,30.10,303,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.27,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.58,0.00,14.58,0.00,10.00,14.69,0.00,-8,-2,0,0,-10,2,0,0,0,16,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.7856,67.7048,67.2450,67.3630,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
337,16468,0,2982,68.9724,6,-0.6,-11.7,-29.9,-29.9,19,17,2.38,0,29.11,292,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.23,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.52,0.00,-8,-2,0,0,-10,2,0,0,0,36,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.8912,67.6364,67.2885,67.4873,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
338,16515,0,2977,68.9724,6,-0.7,-11.7,-29.9,-29.9,19,17,2.38,0,29.70,299,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.41,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.47,0.00,-7,-2,0,0,-10,2,0,0,0,19,0,0,0,0,0,96,17,7,6,1,0,0,0,0,14.20,32.0,67.7856,67.4314,67.5370,67.4873,0,0.00,0,0,0.00,.0000,0.00,0.0,28.1,1.429,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
339,16578,0,2978,68.9724,6,-0.6,-11.8,-29.9,-29.9,19,17,2.36,0,28.92,291,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.28,0.00,13,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.53,0.00,-7,-2,0,0,-10,2,0,0,0,24,0,0,0,0,0,96,18,7,6,1,0,0,0,0,14.20,32.0,67.7731,67.4873,67.5619,67.6240,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
340,16625,0,2983,68.9724,6,-0.6,-12.4,-29.9,-29.9,18,16,2.34,0,27.79,279,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,5.03,0.00,12,0.00,0.00,0,33,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.43,0.00,14.43,0.00,10.00,14.57,0.00,-7,-2,0,0,-10,2,0,0,0,19,0,0,0,0,0,96,19,7,6,1,0,0,0,0,14.20,32.0,67.8290,67.5556,67.6613,67.8601,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
341,16671,0,2982,68.9724,6,-0.7,-13.1,-29.9,-29.9,17,15,2.32,0,26.75,269,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,4.85,0.00,12,0.00,0.00,0,34,30,30,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.33,0.00,14.33,0.00,10.00,14.70,0.00,-8,-2,0,0,-10,2,0,0,0,25,0,0,0,0,0,96,21,7,6,1,0,0,0,0,14.20,32.0,68.0155,67.7980,67.3630,67.4749,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
342,16718,0,2983,68.9724,6,-0.6,-13.9,-29.9,-29.9,16,15,2.27,0,25.03,251,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,4.68,0.00,11,0.00,0.00,0,35,30,30,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.45,0.00,14.45,0.00,10.00,14.70,0.00,-8,-2,0,0,-10,2,0,0,0,21,0,0,0,0,0,96,23,7,6,1,0,0,0,0,14.20,32.0,68.0155,67.7607,67.2636,67.5370,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
343,16781,0,2979,68.9724,6,-0.6,-14.7,-29.9,-29.9,15,14,2.21,0,23.05,232,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,4.28,0.00,10,0.00,0.00,0,36,30,30,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.45,0.00,14.45,0.00,10.00,14.60,0.00,-8,-2,0,0,-10,2,0,0,0,9,0,0,0,0,0,96,25,7,6,1,0,0,0,0,14.20,32.0,67.9657,67.5370,68.0092,67.6488,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
344,16828,0,2982,68.9724,6,-0.6,-15.6,-29.9,-29.9,14,13,2.19,0,21.97,221,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,4.19,0.00,10,0.00,0.00,0,37,30,28,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.40,0.00,14.40,0.00,10.00,14.63,0.00,-7,-2,0,0,-10,2,0,0,0,15,0,0,0,0,0,96,28,7,6,1,0,0,0,0,14.20,32.0,67.8912,67.8725,67.4376,67.5370,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
345,16875,0,2985,68.9724,6,-0.6,-16.4,-29.9,-29.9,14,13,2.13,0,20.48,205,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.68,0.00,9,0.00,0.00,0,38,30,23,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.43,0.00,14.43,0.00,10.00,14.71,0.00,-8,-2,0,0,-10,2,0,0,0,18,0,0,0,0,0,96,30,7,6,1,0,0,0,0,14.30,32.0,68.0155,67.8912,67.3941,67.5867,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
346,16921,0,2986,68.9724,6,-0.7,-16.9,-29.9,-29.9,13,12,2.07,0,18.50,185,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.46,0.00,8,0.00,0.00,0,39,28,20,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.40,0.00,14.40,0.00,10.00,14.71,0.00,-8,-2,0,0,-10,2,0,0,0,30,0,0,0,0,0,96,31,7,6,1,0,0,0,0,14.30,32.0,68.0403,67.8725,67.6923,67.6240,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
347,16968,0,2986,68.9724,6,-0.6,-17.3,-29.9,-29.9,13,12,2.05,0,18.23,183,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.41,0.00,8,0.00,0.00,0,39,26,18,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.35,0.00,14.35,0.00,10.00,14.67,0.00,-8,-2,0,0,-10,2,0,0,0,18,0,0,0,0,0,96,32,7,6,1,0,0,0,0,14.30,32.0,68.0155,67.6613,67.7545,67.6923,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
348,17015,0,2980,68.9724,6,-0.6,-17.6,-29.9,-29.9,13,12,2.03,0,17.84,179,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.46,0.00,8,0.00,0.00,0,40,23,17,0,0,0.00,0,0,Off,Off,97,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.68,0.00,-8,-2,0,0,-10,2,0,0,0,30,0,0,0,0,0,96,32,7,6,1,0,0,0,0,14.20,32.0,67.9285,67.5929,67.5805,67.7358,0,0.00,0,0,0.00,.0000,0.00,0.0,28.7,1.430,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
349,17093,0,2979,68.9724,6,-0.7,-18.1,-29.9,-29.9,13,12,2.03,0,17.58,177,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.24,0.00,8,0.00,0.00,0,41,20,15,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.93,0.00,14.93,0.00,10.00,14.61,0.00,-8,-2,0,0,-10,2,0,0,0,28,0,0,0,0,0,96,33,7,6,1,0,0,0,0,14.20,32.0,67.9906,67.6364,67.7110,67.6488,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
350,17140,0,2984,68.9724,6,-0.5,-18.3,-29.9,-29.9,13,12,2.01,0,16.94,170,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.12,0.00,7,0.00,0.00,0,41,18,14,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,14.51,0.00,-8,-2,0,0,-10,2,0,0,0,17,0,0,0,0,0,96,34,7,6,1,0,0,0,0,14.20,32.0,67.9409,67.7856,67.4127,67.6675,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
351,17187,0,2985,68.9724,6,-0.6,-18.4,-29.9,-29.9,13,12,1.99,0,16.69,167,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.18,0.00,7,0.00,0.00,0,42,17,14,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,15.14,0.00,15.14,0.00,10.00,14.45,0.00,-7,-2,0,0,-10,2,0,0,0,13,0,0,0,0,0,96,34,7,6,1,0,0,0,0,14.20,32.0,67.9409,67.8228,67.4997,67.5619,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
352,17234,0,2990,68.9724,6,-0.7,-18.4,-29.9,-29.9,13,12,1.99,0,16.69,167,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.25,0.00,8,0.00,0.00,0,43,16,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,15.23,0.00,15.23,0.00,10.00,14.42,0.00,-7,-2,0,0,-10,2,0,0,0,26,0,0,0,0,0,96,34,7,6,1,0,0,0,0,14.20,32.0,68.0341,67.6799,67.5184,67.6054,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
353,17281,0,2983,68.9724,6,-0.6,-18.5,-29.9,-29.9,13,12,2.01,0,16.94,170,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.33,0.00,8,0.00,0.00,0,43,15,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,15.23,0.00,15.23,0.00,10.00,14.34,0.00,-7,-2,0,0,-9,2,0,0,0,48,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.9906,67.6302,67.7980,67.7110,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
354,17343,0,2980,68.9724,6,-0.6,-18.5,-29.9,-29.9,13,12,2.01,0,16.94,170,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.35,0.00,8,0.00,0.00,0,43,14,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,15.06,0.00,15.06,0.00,10.00,14.30,0.00,-6,-2,0,0,-8,2,0,0,0,21,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.8912,67.4873,67.6054,67.7110,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
355,17390,0,2983,68.9724,6,-0.7,-18.5,-29.9,-29.9,13,12,2.01,0,17.07,171,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.38,0.00,8,0.00,0.00,0,43,14,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.76,0.00,14.76,0.00,10.00,14.30,0.00,-6,-2,0,0,-8,2,0,0,0,19,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.8477,67.5370,67.6675,67.6675,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
356,17437,0,2986,68.9724,6,-0.6,-18.5,-29.9,-29.9,13,12,1.99,0,16.56,166,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.28,0.00,8,0.00,0.00,0,43,13,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.29,0.00,-5,-2,0,0,-7,2,0,0,0,19,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,68.0341,67.7731,67.4749,67.5867,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
357,17484,0,2985,68.9724,6,-0.7,-18.4,-29.9,-29.9,13,12,2.01,0,17.07,171,0,0,82.4,32.0,190.4,93.2,0.0,0.00,32.0,3.29,0.00,8,0.00,0.00,0,43,13,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.43,0.00,14.43,0.00,10.00,14.55,0.00,-5,-2,0,0,-7,2,0,0,0,35,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.9098,67.5370,67.6054,67.6116,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
358,17531,0,2976,68.9724,6,-0.6,-18.4,-29.9,-29.9,13,12,2.01,0,17.32,174,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,3.31,0.00,8,0.00,0.00,0,43,13,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.31,0.00,14.31,0.00,10.00,14.63,0.00,-5,-2,0,0,-7,2,0,0,0,54,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.9098,67.4314,67.9657,67.6923,0,0.00,0,0,0.00,.0000,0.00,0.0,39.3,1.431,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
359,17578,0,2980,68.9724,6,-0.7,-18.5,-29.9,-29.9,13,12,2.01,0,17.19,173,0,0,80.6,32.0,190.4,93.2,0.0,0.00,32.0,3.28,0.00,8,0.00,0.00,0,43,13,13,0,0,0.00,0,0,Off,Off,98,Off,0,-29.9,14.28,0.00,14.28,0.00,10.00,14.64,0.00,-6,-2,0,0,-8,2,0,0,0,51,0,0,0,0,0,96,35,7,6,1,0,0,0,0,14.20,32.0,67.8477,67.7980,67.3692,67.5121,0,0.00,0,0,0.00,.0000,0.00,0.0,50.5,1.432,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
