Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\3rd Gear Pull 3.csv
Number of frames 365
Length: 0:00:17.281s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
30,1562,0,2963,21.1267,2,-0.3,-22.6,-29.9,-29.9,6,8,1.72,0,10.37,104,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.23,0.00,5,0.00,0.00,0,39,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.81,0.00,-7,0,0,0,-7,2,0,0,0,24,0,0,0,0,0,67,45,1,1,0,0,0,0,0,14.20,32.0,20.8719,20.7290,20.7414,20.7538,0,0.00,0,0,0.00,.0000,0.00,0.0,25.1,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
31,1609,0,2959,21.1267,2,0.1,-22.5,-29.9,-29.9,6,9,1.72,0,10.37,105,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.26,0.00,5,0.00,0.00,0,40,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.81,0.00,-7,0,0,0,-7,2,0,0,0,24,0,0,0,0,0,67,44,1,1,0,0,0,0,0,14.20,32.0,20.8719,20.7787,20.6047,20.6979,0,0.00,0,0,0.00,.0000,0.00,0.0,25.1,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
32,1656,0,2963,21.1267,2,-0.4,-22.4,-29.9,-29.9,6,9,1.72,0,10.47,106,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.25,0.00,5,0.00,0.00,0,40,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.50,0.00,14.50,0.00,10.00,14.76,0.00,-7,0,0,0,-7,2,0,0,0,28,0,0,0,0,0,67,44,1,1,0,0,0,0,0,14.20,32.0,20.7911,20.6544,20.8595,20.7104,0,0.00,0,0,0.00,.0000,0.00,0.0,25.1,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
33,1703,0,2956,21.1267,2,-0.1,-22.5,-29.9,-29.9,6,9,1.72,0,10.56,107,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.26,0.00,5,0.00,0.00,0,40,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.50,0.00,14.50,0.00,10.00,14.79,0.00,-7,0,0,0,-7,2,0,0,0,13,0,0,0,0,0,67,44,1,1,0,0,0,0,0,14.20,32.0,20.8781,20.7663,20.9713,20.7601,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
34,1750,0,2964,21.1267,2,-0.1,-22.4,-29.9,-29.9,2,9,1.74,0,10.76,108,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.28,0.00,5,0.00,0.00,0,40,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.79,0.00,-7,0,0,0,-7,2,0,0,0,8,0,0,0,0,0,67,44,1,1,0,0,0,0,0,14.20,32.0,20.9465,20.9713,20.8657,20.7787,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
35,1797,0,2972,21.1267,2,-0.3,-22.9,-29.9,-29.9,0,8,1.72,0,10.56,106,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.26,0.00,5,0.00,0.00,0,40,2,2,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.58,0.00,14.58,0.00,10.00,14.80,0.00,-7,0,0,0,-7,2,0,0,0,24,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,20.9340,20.8595,20.7601,20.8719,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
36,1844,0,2980,21.1267,2,0.0,-23.7,-29.9,-29.9,0,6,1.62,0,8.73,87,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.10,0.00,5,0.00,0.00,0,38,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.58,0.00,14.58,0.00,10.00,14.81,0.00,-7,0,0,0,-7,2,0,0,0,18,0,0,0,0,0,67,49,1,1,0,0,0,0,0,14.20,32.0,21.0210,20.8719,20.8843,20.8595,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
37,1890,0,2969,21.1267,2,-0.5,-23.9,-29.9,-29.9,0,6,1.52,0,7.03,71,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.74,0.00,4,0.00,0.00,0,34,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.58,0.00,14.58,0.00,10.00,14.80,0.00,-7,0,0,0,-7,2,0,0,0,14,0,0,0,0,0,67,50,1,1,0,0,0,0,0,14.20,32.0,20.9154,20.8222,20.9403,20.8968,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
38,1937,0,2921,21.1267,2,-0.1,-24.1,-29.9,-29.9,0,6,1.48,0,6.34,65,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.57,0.00,3,0.00,0.00,0,34,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.48,0.00,14.48,0.00,10.00,14.69,0.00,-7,0,0,0,-7,2,0,0,0,13,0,0,0,0,0,67,51,1,1,0,0,0,0,0,14.20,32.0,21.1267,20.9403,20.9278,20.9278,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
39,2000,0,2850,20.5053,2,-0.2,-24.1,-29.9,-29.9,0,6,1.46,0,6.14,64,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.65,0.00,3,0.00,0.00,0,33,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.16,0.00,14.16,0.00,10.00,14.64,0.00,-7,0,0,0,-7,2,0,0,0,13,0,0,0,0,0,67,52,1,1,0,0,0,0,0,14.30,32.0,21.0770,20.9775,20.8098,21.0086,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
40,2047,0,2783,21.1267,2,-0.5,-24.1,-29.9,-29.9,0,6,1.45,0,5.90,63,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.66,0.00,3,0.00,0.00,0,32,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,13.99,0.00,13.99,0.00,10.00,14.64,0.00,-7,0,0,0,-8,2,0,0,0,16,0,0,0,0,0,67,52,1,1,0,0,0,0,0,14.20,32.0,21.0335,20.9527,20.9651,20.9651,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
41,2094,0,2706,21.7480,2,0.1,-24.3,-29.9,-29.9,0,5,1.45,0,5.84,64,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.69,0.00,3,0.00,0.00,0,32,0,0,0,0,0.00,0,0,Off,Off,52,Off,0,-29.9,14.26,0.00,14.26,0.00,10.00,14.64,0.00,-7,0,0,0,-8,2,0,0,0,11,0,0,0,0,0,67,53,1,1,0,0,0,0,0,14.20,32.0,21.1888,20.9962,21.0770,20.9589,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
42,2140,0,2657,21.7480,2,-0.5,-24.3,-29.9,-29.9,0,5,1.43,0,5.52,62,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.62,0.00,3,0.00,0.00,0,31,0,0,0,0,0.00,0,0,Off,Off,3,Off,0,-29.9,14.84,0.00,14.84,0.00,10.00,14.64,0.00,-4,0,0,0,-5,2,0,0,0,12,0,0,0,0,0,67,53,1,1,0,0,0,0,0,14.20,32.0,21.0832,20.9713,20.9340,21.0956,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
43,2172,0,2605,20.5053,2,-0.1,-24.3,-29.9,-29.9,0,5,1.43,0,5.52,63,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.64,0.00,3,0.00,0.00,0,31,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.92,0.00,15.92,0.00,10.00,14.64,0.00,-3,0,0,0,-4,2,0,0,0,21,0,0,0,0,0,67,54,1,1,0,0,0,0,0,14.20,32.0,21.1764,21.0148,21.0583,21.0459,0,0.00,0,0,0.00,.0000,0.00,0.0,26.3,0.740,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
44,2219,0,2548,20.5053,2,-0.1,-24.3,-29.9,-29.9,0,5,1.43,0,5.52,64,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.69,0.00,3,0.00,0.00,0,30,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.63,0.00,16.63,0.00,10.00,14.64,0.00,-3,0,0,0,-3,2,0,0,0,10,0,0,0,0,0,67,55,1,1,0,0,0,0,0,14.20,32.0,21.3442,20.9900,20.9465,21.0832,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
45,2265,0,2480,22.3694,3,-0.2,-24.2,-29.9,-29.9,3,5,1.41,0,5.39,65,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,1.77,0.00,3,0.00,0.00,0,29,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.78,0.00,16.78,0.00,10.00,14.39,0.00,-1,0,0,0,-2,2,0,0,0,28,0,0,0,0,0,67,56,1,1,0,0,0,0,0,14.20,32.0,21.2261,21.0459,21.0894,21.0583,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
46,2312,0,2449,21.1267,3,-0.1,-23.8,-29.9,-29.9,6,7,1.43,0,5.58,68,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,28,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.84,0.00,16.84,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,67,57,1,1,0,0,0,0,0,14.20,32.0,21.1888,21.0459,21.2447,21.1702,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
47,2359,0,2389,20.5053,3,-0.1,-22.7,-29.9,-29.9,6,8,1.54,0,7.45,93,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,16,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.95,0.00,16.95,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,67,53,1,1,0,0,0,0,0,14.20,32.0,21.2820,21.1453,21.0770,21.0024,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
48,2406,0,2283,21.1267,3,-0.1,-22.1,-29.9,-29.9,6,8,1.64,0,9.08,119,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.20,0.00,4,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.95,0.00,16.95,0.00,10.00,14.48,0.00,-2,0,0,0,-3,1,0,0,0,12,0,0,0,0,0,67,52,1,1,0,0,0,0,0,14.20,32.0,21.2323,21.1577,20.9775,21.1142,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
49,2453,0,2208,22.3694,3,-0.1,-21.6,-29.9,-29.9,7,8,1.66,0,9.34,126,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.50,0.00,4,0.00,0.00,0,15,0,1,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.84,0.00,16.84,0.00,10.00,14.04,0.00,-2,0,0,0,-3,1,0,0,0,22,0,0,0,0,0,67,50,1,1,0,0,0,0,0,14.20,32.0,21.2447,21.1764,21.1702,21.1640,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
50,2500,0,2150,21.1267,3,-0.1,-21.4,-29.9,-29.9,8,8,1.64,0,9.08,126,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.78,0.00,4,0.00,0.00,0,17,0,3,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.78,0.00,16.78,0.00,10.00,13.64,0.00,-2,0,0,0,-3,1,0,0,0,12,0,0,0,0,0,67,49,1,1,0,0,0,0,0,14.20,32.0,21.3442,21.1142,21.3628,21.1888,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
51,2547,0,2155,21.1267,3,-0.1,-21.3,-29.9,-29.9,8,8,1.66,0,9.25,128,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.74,0.00,4,0.00,0.00,0,18,0,5,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,18.67,0.00,18.67,0.00,10.00,14.04,0.00,-2,0,0,0,-3,1,0,0,0,11,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.3379,21.2075,21.3193,21.1640,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
52,2594,0,2161,21.7480,3,-0.1,-21.3,-29.9,-29.9,8,8,1.66,0,9.25,128,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.70,0.00,4,0.00,0.00,0,19,0,5,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,20.36,0.00,20.36,0.00,10.00,14.22,0.00,-2,0,0,0,-3,1,0,0,0,11,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.4311,21.4001,21.2509,21.2509,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
53,2640,0,2172,21.7480,3,0.0,-21.3,-29.9,-29.9,8,8,1.64,0,9.08,125,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.70,0.00,4,0.00,0.00,0,19,0,5,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,20.36,0.00,20.36,0.00,10.00,14.22,0.00,-2,0,0,0,-3,1,0,0,0,17,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.4125,21.3317,21.1764,21.2696,0,0.00,0,0,0.00,.0000,0.00,0.0,37.5,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
54,2687,0,2173,21.7480,3,0.0,-21.2,-29.9,-29.9,9,8,1.64,0,9.08,125,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.68,0.00,4,0.00,0.00,0,15,0,5,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,17.56,0.00,17.56,0.00,10.00,14.21,0.00,-2,0,0,0,-3,1,0,0,0,13,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.5306,21.2634,21.3504,21.3317,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
55,2734,0,2153,21.7480,3,0.0,-20.8,-29.9,-29.9,10,8,1.66,0,9.34,130,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.71,0.00,4,0.00,0.00,0,15,0,5,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.46,0.00,15.46,0.00,10.00,14.21,0.00,-2,0,0,0,-3,1,0,0,0,10,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.4560,21.3379,21.4001,21.4871,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
56,2765,0,2163,21.7480,3,0.0,-20.5,-29.9,-29.9,10,9,1.72,0,10.47,145,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,2.93,0.00,5,0.00,0.00,0,15,0,6,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.40,0.00,14.40,0.00,10.00,14.21,0.00,-2,0,0,0,-3,1,0,0,0,13,0,0,0,0,0,67,48,1,1,0,0,0,0,0,14.20,32.0,21.5306,21.4001,21.4249,21.4125,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
57,2812,0,2189,21.7480,3,0.0,-20.3,-29.9,-29.9,10,9,1.74,0,10.66,146,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.06,0.00,5,0.00,0.00,0,16,1,6,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.85,0.00,13.85,0.00,10.00,14.21,0.00,-2,0,0,0,-3,1,0,0,0,25,0,0,0,0,0,67,47,1,1,0,0,0,0,0,14.20,32.0,21.5554,21.4809,21.4684,21.3690,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
58,2859,0,2210,21.7480,3,0.0,-20.2,-29.9,-29.9,11,9,1.74,0,10.95,148,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.10,0.00,5,0.00,0.00,0,20,1,6,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.53,0.00,13.53,0.00,10.00,14.20,0.00,-2,0,0,0,-3,1,0,0,0,20,0,0,0,0,0,67,47,1,1,0,0,0,0,0,14.20,32.0,21.7232,21.5244,21.4746,21.4933,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
59,2906,0,2201,21.7480,3,0.0,-20.0,-29.9,-29.9,11,9,1.76,0,11.35,154,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.22,0.00,5,0.00,0.00,0,26,1,6,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.49,0.00,13.49,0.00,10.00,14.20,0.00,-2,0,0,0,-3,1,0,0,0,20,0,0,0,0,0,67,47,1,1,0,0,0,0,0,14.20,32.0,21.6673,21.6051,21.5306,21.5741,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
60,2953,0,2175,21.7480,3,0.0,-19.7,-29.9,-29.9,11,9,1.78,0,11.76,162,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.32,0.00,6,0.00,0.00,0,25,2,7,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.47,0.00,13.47,0.00,10.00,14.19,0.00,-2,0,0,0,-3,1,0,0,0,15,0,0,0,0,0,67,47,1,1,0,0,0,0,0,14.20,32.0,21.8226,21.5741,21.6548,21.6362,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
61,3000,0,2188,21.7480,3,0.0,-19.7,-29.9,-29.9,11,9,1.76,0,11.35,155,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.23,0.00,5,0.00,0.00,0,26,2,7,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.36,0.00,13.36,0.00,10.00,14.19,0.00,-2,0,0,0,-3,1,0,0,0,9,0,0,0,0,0,67,47,1,1,0,0,0,0,0,14.20,32.0,21.7791,21.7667,21.6424,21.6362,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
62,3047,0,2222,21.7480,3,0.0,-19.5,-29.9,-29.9,11,9,1.78,0,11.46,154,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.18,0.00,5,0.00,0.00,0,26,2,7,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.06,0.00,13.06,0.00,10.00,14.18,0.00,-2,0,0,0,-3,1,0,0,0,7,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,21.8910,21.8040,21.7605,21.7232,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
63,3078,0,2227,22.3694,3,0.0,-19.2,-29.9,-29.9,12,10,1.82,0,12.60,169,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.42,0.00,6,0.00,0.00,0,26,3,8,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.78,0.00,12.83,0.00,10.00,14.18,0.00,-2,0,0,0,-3,1,0,0,0,17,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,21.9655,21.7978,21.9780,21.7915,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
64,3125,0,2211,22.3694,3,0.0,-18.9,-29.9,-29.9,12,10,1.86,0,13.15,178,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.38,0.00,6,0.00,0.00,0,26,3,8,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.58,0.00,12.70,0.00,10.00,14.40,0.00,-2,0,0,0,-3,1,0,0,0,25,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,22.0214,21.9096,21.9158,21.9966,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
65,3172,0,2216,22.3694,3,0.0,-18.5,-29.9,-29.9,12,10,1.88,0,13.60,184,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.65,0.00,6,0.00,0.00,0,26,4,9,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.50,0.00,12.65,0.00,10.00,14.67,0.00,-2,0,0,0,-3,1,0,0,0,17,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,22.2203,22.0649,21.8599,21.9593,0,0.00,0,0,0.00,.0000,0.00,0.0,37.9,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
66,3219,0,2246,22.3694,3,0.0,-18.4,-29.9,-29.9,13,10,1.88,0,13.94,186,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.66,0.00,6,0.00,0.00,0,27,4,9,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.52,0.00,12.67,0.00,10.00,14.70,0.00,-2,0,0,0,-3,1,0,0,0,15,0,0,0,0,0,67,46,1,1,0,0,0,0,0,14.20,32.0,22.2327,22.1333,21.9096,22.0339,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
67,3265,0,2256,22.3694,3,0.0,-17.6,-29.9,-29.9,15,12,1.91,0,14.74,196,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.54,0.00,6,0.00,0.00,0,27,4,10,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.54,0.00,12.68,0.00,10.00,14.70,0.00,-3,0,0,0,-3,2,0,0,0,9,0,0,0,0,0,67,45,1,1,0,0,0,0,0,14.20,32.0,22.3073,22.0836,22.0401,22.1457,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
68,3312,0,2255,22.3694,3,0.0,-16.8,-29.9,-29.9,16,12,1.99,0,16.81,223,0,0,91.4,32.0,190.4,91.4,0.0,0.00,32.0,3.80,0.00,7,0.00,0.00,0,26,5,12,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.52,0.00,12.67,0.00,10.00,14.71,0.00,-4,0,0,0,-5,2,0,0,0,19,0,0,0,0,0,67,43,1,1,0,0,0,0,0,14.20,32.0,22.3135,22.3011,22.2016,22.2886,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
69,3344,0,2257,22.3694,3,0.0,-16.0,-29.9,-29.9,16,13,2.05,0,17.97,238,0,0,91.4,32.0,190.4,93.2,0.0,0.00,32.0,4.19,0.00,7,0.00,0.00,0,25,6,13,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.58,0.00,12.70,0.00,10.00,14.71,0.00,-6,0,0,0,-7,2,0,0,0,19,0,0,0,0,0,67,41,1,1,0,0,0,0,0,14.20,32.0,22.3881,22.3383,22.2700,22.2389,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
70,3390,0,2276,22.3694,3,0.0,-15.7,-29.9,-29.9,16,13,2.05,0,18.36,242,0,0,91.4,32.0,190.4,93.2,0.0,0.00,32.0,4.31,0.00,8,0.00,0.00,0,25,8,14,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.70,0.00,12.78,0.00,10.00,14.71,0.00,-7,0,0,0,-8,2,0,0,0,25,0,0,0,0,0,67,40,1,1,0,0,0,0,0,14.20,32.0,22.5185,22.4813,22.2389,22.3321,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
71,3437,0,2290,22.9908,3,0.0,-15.2,-29.9,-29.9,17,13,2.07,0,18.91,247,0,0,91.4,32.0,190.4,93.2,0.0,0.00,32.0,4.45,0.00,8,0.00,0.00,0,15,9,15,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.04,0.00,13.04,0.00,10.00,14.72,0.00,-8,0,0,0,-9,2,0,0,0,14,0,0,0,0,0,67,39,1,1,0,0,0,0,0,14.20,32.0,22.5683,22.5248,22.4440,22.4067,0,0.00,0,0,0.00,.0000,0.00,0.0,23.0,0.741,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
