Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\3000 rpm tap.csv
Number of frames 501
Length: 0:00:24.297s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
126,6266,0,3312,.0000,1,0.0,-21.0,-29.9,-29.9,0,4,1.58,0,7.84,71,0,0,123.8,32.0,195.8,177.8,0.0,0.00,32.0,2.75,0.00,7,0.00,0.00,0,42,0,6,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.53,0.00,13.53,0.00,10.00,14.21,0.00,-1,-1,0,0,-3,1,0,0,0,25,0,0,0,0,0,90,39,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
127,6313,0,3437,.0000,1,0.0,-23.7,-29.9,-29.9,0,4,1.41,0,5.46,47,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,1.66,0.00,4,0.00,0.00,0,42,0,2,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,14.21,0.00,-1,-1,0,0,-3,1,0,0,0,17,0,0,0,0,0,90,49,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
128,6360,0,3451,.0000,1,0.0,-25.0,-29.9,-29.9,0,3,1.31,0,4.22,36,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,1.36,0.00,3,0.00,0.00,0,35,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.33,0.00,12.55,0.00,10.00,14.51,0.00,-1,-1,0,0,-3,1,0,0,0,21,0,0,0,0,0,90,50,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
129,6407,0,3392,.0000,1,0.0,-25.6,-29.9,-29.9,0,3,1.25,0,3.35,29,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,1.23,0.00,3,0.00,0.00,0,35,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.39,0.00,12.58,0.00,10.00,14.51,0.00,-1,-1,0,0,-3,1,0,0,0,19,0,0,0,0,0,90,50,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
130,6453,0,3293,.0000,1,0.0,-26.1,-29.9,-29.9,0,3,1.21,0,3.11,28,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,1.15,0.00,3,0.00,0.00,0,35,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.58,0.00,12.70,0.00,10.00,14.65,0.00,-1,-1,0,0,-3,1,0,0,0,42,0,0,0,0,0,90,50,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
131,6500,0,3196,.0000,1,0.0,-26.2,-29.9,-29.9,0,3,1.19,0,2.85,26,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,35,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.00,0.00,13.00,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,25,0,0,0,0,0,90,50,0,0,0,0,0,0,0,14.30,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
132,6563,0,3069,.0000,1,0.0,-26.3,-29.9,-29.9,0,3,1.17,0,2.73,26,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,35,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.71,0.00,13.71,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,26,0,0,0,0,0,90,50,0,0,0,0,0,0,0,14.30,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
133,6610,0,2964,.0000,1,0.0,-26.3,-29.9,-29.9,0,3,1.17,0,2.66,26,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,34,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.28,0.00,14.28,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,35,0,0,0,0,0,90,51,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
134,6657,0,2861,.0000,1,0.0,-26.3,-29.9,-29.9,0,3,1.15,0,2.62,27,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,33,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,44,0,0,0,0,0,90,52,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
135,6703,0,2755,.0000,1,0.0,-26.2,-29.9,-29.9,0,3,1.15,0,2.58,28,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,32,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.59,0.00,15.59,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,47,0,0,0,0,0,90,53,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
136,6750,0,2670,.0000,1,0.0,-26.1,-29.9,-29.9,0,3,1.15,0,2.54,28,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,31,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,16.27,0.00,16.27,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,47,0,0,0,0,0,90,54,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
137,6813,0,2579,.0000,1,0.0,-26.0,-29.9,-29.9,0,3,1.17,0,2.66,30,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,30,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,17.16,0.00,17.16,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,24,0,0,0,0,0,90,55,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
138,6860,0,2467,.0000,1,0.0,-25.8,-29.9,-29.9,0,3,1.15,0,2.58,31,0,0,122.0,32.0,195.8,177.8,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,29,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,17.85,0.00,17.85,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,14,0,0,0,0,0,90,58,0,0,0,0,0,0,0,14.30,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
139,6907,0,2379,.0000,1,0.0,-25.7,-29.9,-29.9,0,3,1.15,0,2.58,32,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,26,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,18.93,0.00,18.93,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,14,0,0,0,0,0,90,60,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
140,6953,0,2306,.0000,1,0.0,-25.7,-29.9,-29.9,0,3,1.15,0,2.58,33,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,24,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,19.84,0.00,19.84,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,14,0,0,0,0,0,90,62,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
141,7016,0,2189,.0000,1,0.0,-25.6,-29.9,-29.9,0,3,1.13,0,2.38,32,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,20,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,20.99,0.00,20.99,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,16,0,0,0,0,0,90,65,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
142,7047,0,2113,.0000,1,0.0,-25.6,-29.9,-29.9,0,3,1.13,0,2.42,34,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,22.01,0.00,22.01,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,10,0,0,0,0,0,90,68,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
143,7094,0,2039,.0000,1,0.0,-25.6,-29.9,-29.9,0,3,1.15,0,2.50,36,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,16,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,23.03,0.00,23.03,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,5,0,0,0,0,0,90,70,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
144,7141,0,1963,.0000,1,0.0,-25.5,-29.9,-29.9,0,3,1.13,0,2.38,36,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,24.15,0.00,24.15,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,18,0,0,0,0,0,90,70,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
145,7188,0,1909,.0000,1,0.0,-25.4,-29.9,-29.9,0,3,1.15,0,2.50,39,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,25.38,0.00,25.38,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,8,0,0,0,0,0,90,70,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
146,7235,0,1827,.0000,1,0.0,-25.3,-29.9,-29.9,0,3,1.13,0,2.34,38,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,26.99,0.00,26.99,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,8,0,0,0,0,0,90,71,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
147,7282,0,1743,.0000,1,0.0,-25.2,-29.9,-29.9,0,3,1.13,0,2.34,40,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,13,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,28.08,0.00,28.08,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,16,0,0,0,0,0,90,72,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
148,7328,0,1653,.0000,1,0.0,-25.1,-29.9,-29.9,0,3,1.13,0,2.34,42,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,12,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,8,0,0,0,0,0,90,74,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
149,7391,0,1594,.0000,1,0.0,-25.0,-29.9,-29.9,0,3,1.15,0,2.50,47,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,11,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,7,0,0,0,0,0,90,75,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
150,7438,0,1498,.0000,1,0.0,-24.8,-29.9,-29.9,0,3,1.13,0,2.38,47,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,8,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
151,7485,0,1434,.0000,1,0.0,-24.6,-29.9,-29.9,0,3,1.15,0,2.54,53,0,0,122.0,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,-1,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,23,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
152,7532,0,1329,.0000,1,0.0,-24.5,-29.9,-29.9,0,3,1.15,0,2.50,56,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,12,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
153,7578,0,1255,.0000,1,0.0,-24.3,-29.9,-29.9,0,3,1.13,0,2.42,57,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,7,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
154,7625,0,1179,.0000,1,0.0,-24.1,-29.9,-29.9,0,3,1.13,0,2.42,61,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,1.79,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,14.64,0.00,-1,-1,0,0,-3,1,0,0,0,3,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
155,7672,0,1138,.0000,1,0.0,-23.8,-29.9,-29.9,0,3,1.15,0,2.54,66,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,1.85,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,14.20,0.00,-1,-1,0,0,-3,1,0,0,0,7,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
156,7719,0,1055,.0000,1,0.0,-23.4,-29.9,-29.9,0,4,1.21,0,2.97,84,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,1.85,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.99,0.00,-1,-1,0,0,-3,1,0,0,0,3,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
157,7782,0,981,.0000,1,0.0,-22.9,-29.9,-29.9,0,4,1.25,0,3.35,102,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.09,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,6,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
158,7828,0,942,.0000,1,0.0,-22.6,-29.9,-29.9,0,4,1.25,0,3.35,106,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.28,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,7,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
159,7875,0,887,.0000,1,0.0,-22.1,-29.9,-29.9,0,4,1.25,0,3.35,113,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.50,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,3,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
160,7922,0,875,.0000,1,0.0,-21.9,-29.9,-29.9,0,4,1.27,0,3.68,126,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.58,0.00,1,0.00,0.00,0,0,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,2,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
161,7969,0,867,.0000,1,0.0,-21.7,-29.9,-29.9,0,3,1.23,0,3.30,114,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.59,0.00,1,0.00,0.00,0,1,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,6,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
162,8016,0,864,.0000,1,0.0,-21.8,-29.9,-29.9,0,3,1.23,0,3.20,111,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.66,0.00,1,0.00,0.00,0,2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,5,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
163,8078,0,877,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.17,0,2.66,90,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.30,0.00,1,0.00,0.00,0,-2,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,4,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
164,8125,0,869,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.17,0,2.69,92,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.24,0.00,1,0.00,0.00,0,-1,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,2,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
165,8172,0,860,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.13,0,2.38,83,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,0,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,2,0,0,0,0,0,90,77,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
166,8219,0,842,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.13,0,2.42,86,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,4,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
167,8250,0,830,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.17,0,2.66,96,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,3,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
168,8297,0,829,.0000,1,0.0,-21.9,-29.9,-29.9,0,3,1.15,0,2.62,94,0,0,123.8,32.0,195.8,179.6,0.0,0.00,32.0,2.23,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,13.64,0.00,-1,-1,0,0,-3,1,0,0,0,3,0,0,0,0,0,90,76,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.039,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
