Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\3rd Gear Pull 2.csv
Number of frames 698
Length: 0:00:33.281s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
10,500,0,2675,26.7190,3,0.0,-24.5,-29.9,-29.9,0,5,1.43,0,5.58,62,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,20,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,69,53,1,1,0,0,0,0,0,14.20,32.0,26.3338,26.3400,26.2033,26.2592,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
11,547,0,2660,26.7190,3,0.0,-24.5,-29.9,-29.9,0,5,1.43,0,5.65,63,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,19,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,69,53,1,1,0,0,0,0,0,14.20,32.0,26.3400,26.3524,26.3338,26.3089,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
12,703,0,2627,26.0977,3,0.0,-24.5,-29.9,-29.9,0,5,1.43,0,5.65,64,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,19,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,69,53,1,1,0,0,0,0,0,14.20,32.0,25.9920,25.7435,25.9050,25.9485,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
13,750,0,2622,26.0977,3,0.0,-24.5,-29.9,-29.9,0,5,1.43,0,5.52,63,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,19,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,69,53,1,1,0,0,0,0,0,14.20,32.0,25.7994,25.8367,25.7062,25.8491,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
14,797,0,2620,26.0977,3,0.0,-24.5,-29.9,-29.9,0,5,1.41,0,5.46,62,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,19,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.8243,25.5695,25.5757,25.6503,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
15,844,0,2593,26.0977,3,0.0,-24.4,-29.9,-29.9,0,5,1.43,0,5.52,63,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.5074,25.4266,25.5260,25.4825,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
16,891,0,2572,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.41,0,5.46,63,0,0,87.8,32.0,185.0,80.6,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.3831,25.3272,25.4949,25.1407,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
17,938,0,2569,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.41,0,5.46,63,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.30,32.0,25.3458,25.1594,25.0972,25.2837,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
18,984,0,2558,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.41,0,5.27,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.2774,25.1159,25.0289,25.1718,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
19,1031,0,2543,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.09,60,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,18,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.2712,25.0662,25.2029,25.0351,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
20,1063,0,2531,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.21,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.0972,24.9854,24.9481,25.0289,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
21,1109,0,2535,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.15,60,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,69,54,1,1,0,0,0,0,0,14.20,32.0,25.0227,24.8860,24.8487,24.8611,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
22,1172,0,2526,25.4763,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.15,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,69,55,1,1,0,0,0,0,0,14.20,32.0,24.9605,24.7741,24.8860,24.7741,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
23,1219,0,2513,24.8549,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.09,60,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,69,55,1,1,0,0,0,0,0,14.20,32.0,24.8922,24.6685,24.5567,24.7617,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
24,1266,0,2501,24.8549,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.15,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,69,55,1,1,0,0,0,0,0,14.20,32.0,24.6747,24.5442,24.5194,24.5567,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
25,1313,0,2497,24.8549,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.21,62,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,17,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,69,55,1,1,0,0,0,0,0,14.10,32.0,24.7866,24.2957,24.6250,24.5069,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
26,1359,0,2482,24.8549,3,0.0,-24.4,-29.9,-29.9,0,5,1.39,0,5.15,62,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,16,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,69,56,1,1,0,0,0,0,0,14.20,32.0,24.5753,24.2957,24.6747,24.3205,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
27,1406,0,2464,24.8549,3,0.0,-24.3,-29.9,-29.9,0,5,1.39,0,5.03,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,16,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,69,56,1,1,0,0,0,0,0,14.20,32.0,24.4759,24.2832,24.2211,24.3516,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
28,1453,0,2465,24.8549,3,0.0,-24.3,-29.9,-29.9,0,5,1.37,0,4.91,59,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,16,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,69,56,1,1,0,0,0,0,0,14.20,32.0,24.3267,24.1217,24.1030,24.1652,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
29,1500,0,2456,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.39,0,5.03,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,69,56,1,1,0,0,0,0,0,14.20,32.0,24.2957,24.0161,24.0471,24.1030,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
30,1547,0,2441,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.39,0,5.03,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,27,0,0,0,0,0,69,57,1,1,0,0,0,0,0,14.20,32.0,24.3143,24.0161,24.3205,23.9601,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
31,1594,0,2436,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.39,0,5.03,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,69,56,1,1,0,0,0,0,0,14.20,32.0,24.1590,23.9850,24.1030,23.7737,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
32,1641,0,2446,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.37,0,4.91,60,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,15,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,69,57,1,1,0,0,0,0,0,14.20,32.0,24.1776,23.7924,24.0720,23.8856,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
33,1703,0,2427,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.37,0,4.85,59,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,14,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,69,57,1,1,0,0,0,0,0,14.20,32.0,23.9788,23.9042,23.7924,23.7240,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
34,1750,0,2404,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.37,0,4.97,62,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,14,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,37,0,0,0,0,0,69,57,1,1,0,0,0,0,0,14.20,32.0,23.8234,23.6743,23.9601,23.7489,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
35,1797,0,2421,24.2335,3,0.0,-24.3,-29.9,-29.9,0,5,1.39,0,5.03,62,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,14,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,36,0,0,0,0,0,69,57,1,1,0,0,0,0,0,14.20,32.0,23.7986,23.5314,23.9291,23.6370,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
36,1844,0,2417,24.2335,3,0.0,-24.2,-29.9,-29.9,0,5,1.37,0,4.97,61,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,14,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,23,0,0,0,0,0,69,58,1,1,0,0,0,0,0,14.20,32.0,23.7986,23.4755,23.7054,23.5625,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
37,1891,0,2388,23.6122,3,0.0,-24.2,-29.9,-29.9,0,5,1.39,0,5.03,63,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,13,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,69,59,1,1,0,0,0,0,0,14.20,32.0,23.5811,23.3947,23.5625,23.4817,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
38,1938,0,2359,23.6122,3,0.0,-24.2,-29.9,-29.9,0,5,1.37,0,4.97,63,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,12,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,69,59,1,1,0,0,0,0,0,14.20,32.0,23.5190,23.3574,23.5562,23.3823,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
39,1984,0,2376,23.6122,3,0.0,-24.2,-29.9,-29.9,0,5,1.39,0,5.03,63,0,0,87.8,32.0,185.0,82.4,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,13,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,69,58,1,1,0,0,0,0,0,14.20,32.0,23.5190,23.2331,23.1089,23.2828,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,0.445,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
