Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\3rd Gear Pull 1.csv
Number of frames 59
Length: 0:00:02.860s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
10,469,0,789,45.3602,6,0.0,-20.2,-29.9,-29.9,0,3,1.17,0,2.73,103,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.33,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.26,0.00,14.26,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.20,32.0,44.8383,44.5897,44.5586,44.6208,0,0.00,0,0,0.00,.0000,0.00,0.0,208.1,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
11,516,0,789,45.3602,6,0.0,-20.2,-29.9,-29.9,0,3,1.11,0,2.30,87,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.11,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.31,0.00,14.31,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,44.7388,44.5773,44.5711,44.5151,0,0.00,0,0,0.00,.0000,0.00,0.0,208.1,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
12,672,0,787,45.3602,6,0.0,-20.2,-29.9,-29.9,0,3,1.13,0,2.34,89,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.12,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,44.5027,44.3909,44.3474,44.3909,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
13,735,0,722,45.3602,6,0.0,-20.0,-29.9,-29.9,0,3,1.17,0,2.69,111,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.45,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,69,1,1,0,0,0,0,0,13.90,32.0,44.5027,44.0615,44.2107,44.3349,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
14,782,0,713,44.7388,6,0.0,-19.8,-29.9,-29.9,0,3,1.19,0,2.81,118,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.52,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.10,32.0,44.4592,44.3163,44.3101,44.1982,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
15,829,0,696,44.7388,6,0.0,-19.8,-29.9,-29.9,0,3,1.17,0,2.73,117,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.42,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.00,32.0,44.3722,43.9497,44.0180,44.2417,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
16,875,0,693,44.7388,6,0.1,-19.7,-29.9,-29.9,0,3,1.19,0,2.85,123,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.45,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.20,32.0,44.3039,44.1610,44.3101,44.0678,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
17,922,0,706,44.7388,6,0.0,-19.7,-29.9,-29.9,0,3,1.17,0,2.77,117,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.70,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.10,32.0,44.2480,43.8254,44.0553,43.9124,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
18,969,0,742,44.7388,6,-0.1,-19.6,-29.9,-29.9,0,3,1.17,0,2.66,107,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.52,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.10,32.0,44.2728,44.0367,44.2480,43.9932,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
19,1016,0,757,44.7388,6,0.0,-19.7,-29.9,-29.9,0,3,1.15,0,2.62,103,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.33,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,68,1,1,0,0,0,0,0,14.00,32.0,44.1050,43.8068,43.7074,44.0367,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
20,1063,0,772,44.7388,6,0.0,-19.8,-29.9,-29.9,0,3,1.17,0,2.69,104,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.20,32.0,44.2480,43.8938,44.0429,43.8938,0,0.00,0,0,0.00,.0000,0.00,0.0,215.6,0.258,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
21,1110,0,795,44.7388,6,0.1,-19.8,-29.9,-29.9,0,3,1.17,0,2.73,103,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.15,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.10,32.0,44.0491,43.6701,43.6142,43.9435,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
22,1157,0,808,44.7388,6,0.0,-19.9,-29.9,-29.9,0,3,1.15,0,2.54,94,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.88,0.00,14.88,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.20,32.0,44.0491,43.7695,43.8565,43.7384,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
23,1204,0,816,44.7388,6,0.0,-20.1,-29.9,-29.9,0,3,1.17,0,2.69,98,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.15,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,14.97,0.00,14.97,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,43.8565,43.5458,43.5831,43.7446,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
24,1250,0,817,44.1175,6,-0.1,-20.1,-29.9,-29.9,0,3,1.17,0,2.73,100,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.17,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,43.7509,43.5458,43.5707,43.5520,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
25,1282,0,816,44.1175,6,-0.1,-20.1,-29.9,-29.9,0,3,1.17,0,2.66,97,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.10,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.19,0.00,15.19,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,43.8254,43.5831,43.5209,43.4464,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
26,1329,0,807,44.1175,6,0.0,-20.1,-29.9,-29.9,0,3,1.17,0,2.66,98,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.23,0.00,15.23,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.00,32.0,43.6949,43.5147,43.7260,43.5334,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
27,1375,0,777,44.1175,6,0.0,-20.1,-29.9,-29.9,0,3,1.17,0,2.66,102,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.35,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.23,0.00,15.23,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.10,32.0,43.7819,43.3905,43.4899,43.3221,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
28,1422,0,759,44.1175,6,0.1,-20.0,-29.9,-29.9,0,3,1.15,0,2.58,101,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.46,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.19,0.00,15.19,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.00,32.0,43.6266,43.2973,43.3407,43.3594,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
29,1469,0,728,44.1175,6,0.0,-20.0,-29.9,-29.9,0,3,1.19,0,2.81,115,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.53,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.10,32.0,43.6949,43.4215,43.5955,43.3656,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
30,1516,0,742,44.1175,6,0.1,-19.9,-29.9,-29.9,0,3,1.17,0,2.77,111,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.60,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.00,32.0,43.6390,43.0363,43.1108,43.4775,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
31,1563,0,762,44.1175,6,0.0,-19.9,-29.9,-29.9,0,3,1.19,0,2.85,112,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.44,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.01,0.00,15.01,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,69,1,1,0,0,0,0,0,14.00,32.0,43.6142,43.2848,43.3967,43.2910,0,0.00,0,0,0.00,.0000,0.00,0.0,209.2,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
32,1610,0,783,44.1175,6,-0.1,-20.0,-29.9,-29.9,0,3,1.19,0,2.85,109,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.37,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.06,0.00,15.06,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.20,32.0,43.5707,42.9741,43.1606,43.1854,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
33,1657,0,800,44.1175,6,0.0,-20.0,-29.9,-29.9,0,3,1.13,0,2.46,92,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.06,0.00,15.06,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,70,1,1,0,0,0,0,0,14.20,32.0,43.4961,43.2165,43.3097,43.1046,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
34,1704,0,829,44.1175,6,0.0,-20.1,-29.9,-29.9,0,3,1.19,0,2.81,101,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.24,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,43.4899,42.8934,43.2289,43.1108,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
35,1750,0,832,44.1175,6,0.1,-20.2,-29.9,-29.9,0,3,1.17,0,2.77,99,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.14,0.00,15.14,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.20,32.0,43.4215,43.1481,43.2600,43.0487,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
36,1813,0,805,44.1175,6,0.0,-20.3,-29.9,-29.9,0,3,1.19,0,2.81,104,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.31,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.32,0.00,15.32,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.00,32.0,43.3283,42.9617,43.1978,42.9555,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
37,1860,0,800,44.1175,6,0.0,-20.3,-29.9,-29.9,0,3,1.17,0,2.77,103,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.30,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.46,0.00,15.46,0.00,10.00,14.64,0.00,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.20,32.0,43.3283,43.1357,43.1978,42.9555,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
38,1907,0,799,43.4961,6,0.1,-20.3,-29.9,-29.9,0,3,1.15,0,2.58,96,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.24,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.55,0.00,15.55,0.00,10.00,14.61,0.00,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,43.2165,42.9306,43.0176,42.8996,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
39,1954,0,799,43.4961,6,0.0,-20.3,-29.9,-29.9,0,3,1.15,0,2.50,93,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.13,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.46,0.00,15.46,0.00,10.00,14.58,0.00,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,56,72,1,1,0,0,0,0,0,14.10,32.0,43.2040,43.0114,43.0922,42.8809,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
40,2000,0,808,43.4961,6,-0.1,-20.3,-29.9,-29.9,0,3,1.17,0,2.69,99,0,0,87.8,32.0,185.0,77.0,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,7,Off,0,-29.9,15.46,0.00,15.46,0.00,10.00,14.59,0.00,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,56,71,1,1,0,0,0,0,0,14.10,32.0,43.1481,42.6945,42.9120,42.8996,0,0.00,0,0,0.00,.0000,0.00,0.0,200.0,0.259,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
