Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\4th Gear Pull 2.csv
Number of frames 669
Length: 0:00:32.547s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
20,1094,0,3361,44.7388,4,0.0,-24.6,-29.9,-29.9,0,6,1.52,0,7.03,62,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,54,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,44.0056,43.4588,43.8938,43.7260,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
21,1140,0,3340,44.1175,4,0.0,-24.6,-29.9,-29.9,0,6,1.52,0,7.12,63,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,18,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,43.6825,43.4775,43.4588,43.5831,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
22,1187,0,3334,44.1175,4,0.0,-24.6,-29.9,-29.9,0,6,1.50,0,6.64,59,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,33,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,43.7509,43.2538,43.3532,43.4153,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
23,1234,0,3325,44.1175,4,0.0,-24.6,-29.9,-29.9,0,6,1.52,0,6.87,61,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,34,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,43.5023,43.2848,43.6266,43.3221,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
24,1281,0,3315,44.1175,4,0.0,-24.6,-29.9,-29.9,0,6,1.50,0,6.79,61,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,14,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.30,32.0,43.4588,42.9866,43.0922,43.1481,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
25,1328,0,3303,44.1175,4,0.0,-24.6,-29.9,-29.9,0,6,1.50,0,6.79,61,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,16,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,43.2040,43.0301,43.1295,43.0798,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
26,1375,0,3293,43.4961,4,0.0,-24.6,-29.9,-29.9,0,6,1.50,0,6.79,61,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,35,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.30,32.0,43.1916,42.6821,42.8747,42.8623,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
27,1422,0,3288,43.4961,4,0.0,-24.7,-29.9,-29.9,0,6,1.50,0,6.64,60,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,21,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,42.9058,42.7442,42.7939,42.8064,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
28,1469,0,3279,43.4961,4,0.0,-24.6,-29.9,-29.9,0,6,1.50,0,6.79,62,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,33,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,42.8934,42.4335,42.5640,42.5827,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
29,1515,0,3260,42.8747,4,0.0,-24.7,-29.9,-29.9,0,6,1.52,0,6.95,63,0,0,82.4,32.0,185.0,93.2,0.0,0.00,32.0,0.00,0.00,0,0.00,0.00,0,25,0,0,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,29.40,0.00,29.40,0.00,10.00,29.40,0.00,0,-1,0,0,-1,4,0,0,0,28,0,0,0,0,0,84,50,3,2,1,0,0,0,0,14.20,32.0,42.6137,42.4335,42.4833,42.5081,0,0.00,0,0,0.00,.0000,0.00,0.0,770.7,1.147,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
