Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\stock tune idle.csv
Number of frames 925
Length: 0:00:46.187s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
200,10000,0,754,.0000,1,-0.1,-21.7,-29.9,-29.9,0,2,1.11,0,2.22,88,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.39,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
201,10047,0,758,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.09,0,2.09,82,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.43,0.00,16,0,0,0,17,2,0,0,0,9,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
202,10078,0,753,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.09,0,2.09,83,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.44,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
203,10140,0,752,.0000,1,0.0,-21.7,-29.9,-29.9,0,3,1.09,0,2.09,83,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.38,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
204,10187,0,751,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.11,0,2.22,88,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.38,0.00,16,0,0,0,17,2,0,0,0,6,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
205,10234,0,753,.0000,1,-0.1,-21.7,-29.9,-29.9,0,2,1.11,0,2.22,88,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.40,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
206,10281,0,757,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.09,0,2.06,81,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.39,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
207,10328,0,761,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.17,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.39,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
208,10375,0,761,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.39,0.00,16,0,0,0,17,2,0,0,0,8,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
209,10422,0,755,.0000,1,0.1,-21.7,-29.9,-29.9,0,2,1.11,0,2.13,84,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.38,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
210,10469,0,750,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.11,0,2.13,85,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.38,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
211,10515,0,745,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.11,0,2.22,89,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.24,0.00,1,0.00,0.00,0,9,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.36,0.00,16,0,0,0,17,2,0,0,0,10,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.20,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
212,10562,0,748,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.09,0,2.00,80,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.23,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.36,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
213,10625,0,761,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.36,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
214,10672,0,758,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.11,0,2.16,85,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.36,0.00,16,0,0,0,17,2,0,0,0,7,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
215,10719,0,754,.0000,1,-0.1,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,87,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.33,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
216,10765,0,753,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,87,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.34,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
217,10812,0,753,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.96,78,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.32,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
218,10859,0,759,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.96,77,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.33,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
219,10906,0,762,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,86,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.32,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
220,10953,0,757,.0000,1,-0.1,-21.8,-29.9,-29.9,0,2,1.11,0,2.13,84,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.32,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
221,11000,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.68,0.00,14.68,0.00,10.00,14.32,0.00,16,0,0,0,17,2,0,0,0,10,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
222,11047,0,754,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.36,0.00,16,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
223,11094,0,752,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.00,79,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.33,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
224,11156,0,749,.0000,1,0.0,-21.7,-29.9,-29.9,0,2,1.11,0,2.19,87,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.66,0.00,14.66,0.00,10.00,14.33,0.00,16,0,0,0,17,2,0,0,0,6,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
225,11203,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.90,75,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.63,0.00,14.63,0.00,10.00,14.31,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
226,11250,0,755,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.03,80,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.31,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
227,11312,0,758,.0000,1,0.1,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,86,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.31,0.00,16,0,0,0,17,2,0,0,0,8,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
228,11359,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.09,82,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.31,0.00,16,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
229,11406,0,757,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.06,81,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.61,0.00,14.61,0.00,10.00,14.31,0.00,16,0,0,0,17,2,0,0,0,1,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
230,11453,0,762,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.90,74,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.19,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.58,0.00,14.58,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
231,11500,0,747,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.06,82,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.23,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,7,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
232,11531,0,752,.0000,1,0.1,-21.8,-29.9,-29.9,0,2,1.09,0,2.06,82,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
233,11578,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,86,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
234,11625,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,86,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,7,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
235,11672,0,755,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.09,0,2.03,80,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
236,11719,0,761,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.56,0.00,14.56,0.00,10.00,14.31,0.00,17,0,0,0,17,2,0,0,0,1,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
237,11781,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.20,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.36,0.00,17,0,0,0,17,2,0,0,0,10,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
238,11828,0,753,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,87,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.21,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.42,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.00,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
239,11875,0,750,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.19,87,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,8,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.40,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
240,11922,0,751,.0000,1,-0.1,-21.8,-29.9,-29.9,0,2,1.09,0,2.00,79,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,7,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.34,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
241,11969,0,756,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.07,0,1.93,76,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.22,0.00,1,0.00,0.00,0,6,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.34,0.00,17,0,0,0,17,2,0,0,0,12,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
242,12015,0,762,.0000,1,0.1,-21.8,-29.9,-29.9,0,2,1.11,0,2.16,85,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.39,0.00,17,0,0,0,17,2,0,0,0,2,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.015,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
243,12078,0,761,.0000,1,0.0,-21.8,-29.9,-29.9,0,2,1.11,0,2.16,85,0,0,125.6,32.0,201.2,186.8,0.0,0.00,32.0,2.18,0.00,1,0.00,0.00,0,5,0,0,0,0,0.00,0,0,Off,Off,6,Off,0,-29.9,14.53,0.00,14.53,0.00,10.00,14.43,0.00,17,0,0,0,17,2,0,0,0,3,0,0,0,0,0,55,76,0,0,0,0,0,0,0,14.10,32.0,.0000,.0000,.0000,.0000,0,0.00,0,0,0.00,.0000,0.00,0.0,0.0,0.016,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
