Export of C:\Users\extra\OneDrive\Documents\FlashPro Calibrations\4th Gear Pull 1.csv
Number of frames 401
Length: 0:00:19.328s
frame,time_ms,time_us,RPM,VSS,Gear,PTANK,MAP,BP,BP CMD,TPedal,TPlate,AFM.v,AFM Hz,AFM,AFM.c,AIRC,EGR,IAT,IAT2,ECT,ECT2,PA,Oil.Press,CVT.Temp,INJ,INJ Bank 2,DUTY,DIFP,DIFPCMD,FuelP,IGN,CAM,CAMCMD,EXCAM,EXCAMCMD,WG,WGCMD,WGSOL,VTS,SVS,Purge,ACCL,BC Duty,BC Target,AF,AF Bank 2,AF.Corr,Wide.V,Wide,AFCMD,AFCMD Bank 2,S.TRIM,L.TRIM,S.TRIM Bank 2,L.TRIM Bank 2,Trim,Fuel Status,Fuel Status Bank 2,Ethanol,EBCAN Status,K.Level,K.Retard,K.Retard.1,K.Retard.2,K.Retard.3,K.Retard.4,K.Control,Ign.Limit,K.Count,K.Count.1,K.Count.2,K.Count.3,K.Count.4,K.Count.5,K.Count.6,BAT,Cat.T,ABS.LF,ABS.RF,ABS.LR,ABS.RR,Clutch.Pos,Brake.Press,Steer Ang,Steer Trq,G.Lat,G.Long,G.Z,Yaw,Eco,Fuel Used,TC.V,TC.ECUSlip,TC.R,TC.LF,TC.RF,TC.LR,TC.RR,TC.Slip,TC.Turn,TC.OverSlip,TC.Out,Trq Req,Act Trq
10,484,0,3078,40.3892,4,-0.6,-2.6,-29.9,-29.9,98,37,2.89,0,58.05,565,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.07,0.00,25,0.00,0.00,0,16,13,17,0,0,0.00,0,0,Off,Off,85,Off,0,-29.9,15.28,0.00,15.28,0.00,10.00,14.19,0.00,-6,0,0,0,-7,2,0,0,0,23,0,0,0,0,0,67,6,1,1,0,0,0,0,0,14.20,32.0,40.0785,40.0661,39.6622,39.8114,0,0.00,0,0,0.00,.0000,0.00,0.0,32.7,0.881,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
11,640,0,3105,41.0106,4,-0.2,-1.2,-29.9,-29.9,100,85,2.91,0,59.41,574,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,8.64,0.00,22,0.00,0.00,0,14,18,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.06,0.00,14.06,0.00,10.00,14.18,0.00,-5,0,0,0,-6,2,0,0,0,18,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,40.6937,40.6440,40.3457,40.3830,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
12,687,0,3076,41.0106,4,-0.1,-1.2,-29.9,-29.9,100,98,2.89,0,57.71,562,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,9.60,0.00,24,0.00,0.00,0,14,20,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.60,0.00,13.60,0.00,10.00,12.89,0.00,-5,0,0,0,-6,2,0,0,0,43,0,0,0,0,0,67,6,1,1,0,0,0,0,0,14.20,32.0,40.5570,40.6564,40.4514,40.3333,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
13,734,0,3161,41.6320,4,-0.1,-1.1,-29.9,-29.9,100,101,2.87,0,56.69,538,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,9.50,0.00,25,0.00,0.00,0,15,22,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.76,0.00,14.76,0.00,10.00,12.89,0.00,-6,0,0,0,-7,2,0,0,0,15,0,0,0,0,0,67,6,1,1,0,0,0,0,0,14.20,32.0,41.0479,40.7310,40.5694,40.4514,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
14,781,0,3151,42.2533,4,-0.1,-1.1,-29.9,-29.9,100,101,2.89,0,58.39,555,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,9.54,0.00,25,0.00,0.00,0,17,23,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.41,0.00,15.41,0.00,10.00,12.89,0.00,-5,0,0,0,-6,2,0,0,0,25,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,41.0727,41.1473,40.7061,40.7186,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
15,828,0,3142,41.6320,4,-0.1,-1.2,-29.9,-29.9,100,101,2.95,0,62.15,593,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,9.74,0.00,25,0.00,0.00,0,25,23,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.28,0.00,15.28,0.00,10.00,12.89,0.00,-3,0,0,0,-3,2,0,0,0,25,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,41.2964,41.0479,41.0292,40.7434,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
16,890,0,3182,42.2533,4,-0.1,-1.1,-29.9,-29.9,100,101,2.91,0,59.07,556,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.16,0.00,26,0.00,0.00,0,25,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,15.10,0.00,15.10,0.00,10.00,12.89,0.00,1,0,0,0,0,2,0,0,0,30,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,41.5201,41.5823,41.2157,41.2094,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
17,937,0,3179,42.2533,4,-0.1,-1.2,-29.9,-29.9,100,101,2.85,0,55.33,522,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.51,0.00,27,0.00,0.00,0,26,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.72,0.00,14.72,0.00,10.00,12.89,0.00,4,0,0,0,3,2,0,0,0,26,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,41.7438,41.7314,41.2840,41.4518,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
18,1000,0,3210,42.2533,4,-0.1,-1.1,-29.9,-29.9,100,101,2.93,0,61.46,574,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.66,0.00,28,0.00,0.00,0,26,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,14.38,0.00,14.38,0.00,10.00,12.89,0.00,7,0,0,0,6,2,0,0,0,46,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,41.9116,41.9737,41.4083,41.5201,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
19,1047,0,3221,42.8747,4,0.0,-1.1,-29.9,-29.9,100,101,2.87,0,57.37,534,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.73,0.00,28,0.00,0.00,0,26,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.97,0.00,13.97,0.00,10.00,12.89,0.00,7,0,0,0,7,2,0,0,0,25,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,42.1415,42.1539,41.9862,41.7190,0,0.00,0,0,0.00,.0000,0.00,0.0,15.7,0.882,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
20,1094,0,3224,42.8747,4,0.0,-1.2,-29.9,-29.9,100,101,2.85,0,55.67,518,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.82,0.00,29,0.00,0.00,0,26,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.62,0.00,13.62,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,29,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,42.3217,42.3776,41.7625,41.8743,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
21,1140,0,3256,42.8747,4,0.0,-1.2,-29.9,-29.9,100,101,2.97,0,63.88,588,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.84,0.00,29,0.00,0.00,0,27,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.42,0.00,13.42,0.00,10.00,12.89,0.00,9,0,0,0,8,2,0,0,0,32,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,42.5702,42.5205,42.1912,42.1291,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
22,1187,0,3263,43.4961,4,0.0,-1.1,-29.9,-29.9,100,101,2.91,0,59.07,543,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.90,0.00,29,0.00,0.00,0,27,24,25,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.21,0.00,13.21,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,19,0,0,0,0,0,67,5,1,1,0,0,0,0,0,14.20,32.0,42.7194,42.7629,42.1726,42.1912,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
23,1234,0,3269,43.4961,4,0.0,-1.2,-29.9,-29.9,100,101,2.97,0,63.54,583,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.95,0.00,29,0.00,0.00,0,27,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.08,0.00,13.08,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,19,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,42.9741,42.9058,42.6262,42.5392,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
24,1281,0,3293,43.4961,4,0.0,-1.2,-29.9,-29.9,100,101,2.93,0,61.12,556,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.88,0.00,29,0.00,0.00,0,27,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,13.00,0.00,13.00,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,50,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,43.1046,43.1730,42.7504,42.5578,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
25,1328,0,3296,43.4961,4,0.0,-1.1,-29.9,-29.9,100,101,2.91,0,60.09,546,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.88,0.00,29,0.00,0.00,0,27,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.90,0.00,12.91,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,34,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,43.3656,43.2973,42.9431,42.8747,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
26,1390,0,3321,44.1175,4,0.0,-1.2,-29.9,-29.9,100,101,2.91,0,59.75,539,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.89,0.00,30,0.00,0.00,0,28,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.88,0.00,12.90,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,30,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,43.5272,43.5707,43.0922,42.9741,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
27,1437,0,3337,44.1175,4,0.0,-1.1,-29.9,-29.9,100,101,2.91,0,60.09,540,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.84,0.00,30,0.00,0.00,0,28,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.90,0.00,12.91,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,53,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,43.6142,43.4899,43.3407,43.1854,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
28,1484,0,3345,44.1175,4,0.0,-1.1,-29.9,-29.9,100,101,2.95,0,61.81,554,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.86,0.00,30,0.00,0.00,0,28,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.90,0.00,12.91,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,26,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,43.9248,43.9932,43.3221,43.3656,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
29,1531,0,3366,44.7388,4,0.0,-1.2,-29.9,-29.9,100,101,2.97,0,64.23,572,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.86,0.00,30,0.00,0.00,0,28,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,12.89,0.00,10,0,0,0,9,2,0,0,0,54,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.0367,43.8627,43.7881,43.6452,0,0.00,0,0,0.00,.0000,0.00,0.0,8.6,0.885,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
30,1578,0,3376,44.7388,4,0.0,-1.1,-29.9,-29.9,100,101,2.93,0,60.77,540,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.82,0.00,30,0.00,0.00,0,29,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,12.89,0.00,9,0,0,0,8,2,0,0,0,28,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.2480,44.3598,43.7260,43.8130,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
31,1625,0,3386,44.7388,4,0.0,-1.1,-29.9,-29.9,100,101,2.97,0,63.19,559,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.82,0.00,30,0.00,0.00,0,29,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,12.89,0.00,9,0,0,0,8,2,0,0,0,21,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.4468,44.2045,43.9248,44.0056,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
32,1672,0,3412,45.3602,4,0.0,-1.2,-29.9,-29.9,100,101,2.97,0,63.88,561,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.76,0.00,30,0.00,0.00,0,29,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.78,0.00,12.83,0.00,10.00,12.89,0.00,9,0,0,0,8,2,0,0,0,20,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.6332,44.7513,44.2728,44.2107,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
33,1719,0,3423,45.3602,4,0.0,-1.1,-29.9,-29.9,100,101,2.95,0,62.15,544,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.78,0.00,30,0.00,0.00,0,29,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,12.89,0.00,9,0,0,0,8,2,0,0,0,25,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.8507,44.6456,44.6456,44.4344,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
34,1765,0,3435,45.3602,4,0.0,-1.1,-29.9,-29.9,100,101,2.99,0,65.27,570,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.79,0.00,30,0.00,0.00,0,29,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.84,0.00,12.87,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,35,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,44.9687,45.0122,44.4406,44.5959,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
35,1812,0,3454,45.3602,4,0.0,-1.2,-29.9,-29.9,100,101,2.99,0,64.92,563,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.69,0.00,30,0.00,0.00,0,30,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.80,0.00,12.84,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,35,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,45.0744,45.0868,44.7388,44.6953,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
36,1859,0,3464,45.9816,4,0.0,-1.2,-29.9,-29.9,100,101,2.97,0,63.19,547,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.71,0.00,30,0.00,0.00,0,30,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.90,0.00,12.91,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,49,0,0,0,0,0,67,4,1,1,0,0,0,0,0,14.20,32.0,45.2670,45.2981,44.9377,44.8818,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
37,1890,0,3475,45.9816,4,0.0,-1.1,-29.9,-29.9,100,101,3.03,0,67.34,581,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.72,0.00,31,0.00,0.00,0,30,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.86,0.00,12.88,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,54,0,0,0,0,0,66,4,1,1,0,0,0,0,0,14.20,32.0,45.5342,45.4037,45.1303,45.1241,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
38,1953,0,3489,45.9816,4,0.0,-1.2,-29.9,-29.9,100,101,3.01,0,67.00,576,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.67,0.00,31,0.00,0.00,0,30,24,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.88,0.00,12.90,0.00,10.00,12.89,0.00,8,0,0,0,7,2,0,0,0,39,0,0,0,0,0,66,4,1,1,0,0,0,0,0,14.10,32.0,45.6274,45.6709,45.2919,45.2049,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
39,2000,0,3501,46.6030,4,0.0,-1.1,-29.9,-29.9,100,101,2.97,0,63.54,544,0,0,84.2,32.0,183.2,95.0,0.0,0.00,32.0,10.69,0.00,31,0.00,0.00,0,30,23,24,0,0,0.00,0,0,Off,Off,0,Off,0,-29.9,12.86,0.00,12.88,0.00,10.00,12.89,0.00,7,0,0,0,7,2,0,0,0,19,0,0,0,0,0,66,4,1,1,0,0,0,0,0,14.20,32.0,45.9194,45.7206,45.6088,45.4223,0,0.00,0,0,0.00,.0000,0.00,0.0,7.7,0.888,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0
